0,2305.8816969394684
1,2292.741358280182
2,279.8331141471863
3,102.01882123947144
4,280.69303035736084
5,108.80396962165833
6,102.878737449646
7,104.58219051361084
8,102.878737449646
9,102.96472907066345
10,104.18499112129211
11,281.54885172843933
12,106.31430745124817
13,103.37830781936646
14,2297.4995613098145
15,2305.3125143051147
16,2295.6118404865265
17,2304.489451646805
18,2292.278641462326
19,2305.2961349487305
20,2294.461190700531
21,2305.263376235962
22,2295.165503025055
23,2305.16100525856
24,2291.2999749183655
25,2305.214238166809
26,2294.1336035728455
27,2305.386221408844
28,2297.6920187473297
29,2307.99463391304
30,2295.988565683365
31,2308.506488800049
32,2300.5092680454254
33,2307.8922629356384
34,2292.381012439728
35,2307.6506674289703
36,2297.413569688797
37,281.6184639930725
38,104.20137047767639
39,103.37830781936646
40,102.10890769958496
41,109.16431546211243
42,106.63779973983765
43,107.98090696334839
44,103.25546264648438
45,282.08118081092834
46,280.81178069114685
47,110.02423167228699
48,105.76150417327881
49,101.94920897483826
