0,94.66858506202698
1,95.04531025886536
2,96.38432264328003
3,94.6522057056427
4,95.90522646903992
5,95.47526836395264
6,95.54488062858582
7,95.07806897163391
8,96.7487633228302
9,95.49574255943298
10,95.52850127220154
11,95.90522646903992
12,94.63173151016235
13,94.61535215377808
14,96.28604650497437
15,95.4793632030487
16,94.66858506202698
17,94.61535215377808
18,95.08216381072998
19,95.88884711265564
20,95.0657844543457
21,94.70134377479553
22,96.35156393051147
23,96.7487633228302
24,95.09854316711426
25,96.37203812599182
26,95.04531025886536
27,95.47526836395264
28,95.49574255943298
29,95.0657844543457
30,95.08216381072998
31,95.51212191581726
32,96.78152203559875
33,96.74466848373413
34,95.09854316711426
35,95.54488062858582
36,96.35156393051147
37,96.72828912734985
38,95.90522646903992
39,95.49164772033691
40,95.49164772033691
41,95.06168961524963
42,96.36794328689575
43,95.09854316711426
44,95.45888900756836
45,96.78152203559875
46,95.08216381072998
47,96.76104784011841
48,95.45888900756836
49,96.38432264328003
