0,2276.153165102005
1,2269.417154788971
2,2275.858336687088
3,2270.551425218582
4,2275.964802503586
5,2269.47038769722
6,2275.7764399051666
7,2269.4007754325867
8,2276.034414768219
9,2267.6154255867004
10,2267.5458133220673
11,2275.8747160434723
12,2270.1091825962067
13,2275.911569595337
14,2267.5458133220673
15,2276.271915435791
16,2269.433534145355
17,2276.083552837372
18,2270.8094000816345
19,2275.8419573307037
20,2269.47038769722
21,2275.8419573307037
22,2271.5833246707916
23,2275.9607076644897
24,2268.0249094963074
25,2276.0671734809875
26,2271.734833717346
27,2276.046699285507
28,2268.368875980377
29,2276.632261276245
30,2271.841299533844
31,2276.1163115501404
32,2267.9593920707703
33,2275.8788108825684
34,2269.12642121315
35,2275.964802503586
36,2269.4376289844513
37,2275.9443283081055
38,2271.8085408210754
39,2275.9934663772583
40,2267.836546897888
41,2275.792819261551
42,2269.535905122757
43,2275.8951902389526
44,2272.029662132263
45,2276.2882947921753
46,2267.754650115967
47,2276.1163115501404
48,2270.0354754924774
49,2276.443898677826
