0,171.8522071838379
1,171.4386284351349
2,171.4386284351349
3,171.798974275589
4,171.8522071838379
5,171.4918613433838
6,172.29854464530945
7,172.76126146316528
8,171.4754819869995
9,171.4386284351349
10,171.8522071838379
11,171.45910263061523
12,171.8522071838379
13,171.42634391784668
14,172.35177755355835
15,172.7981150150299
16,171.86858654022217
17,171.44272327423096
18,171.86858654022217
19,171.4754819869995
20,171.4386284351349
21,171.3567316532135
22,171.38949036598206
23,172.28216528892517
24,171.37311100959778
25,171.87268137931824
26,171.42634391784668
27,171.8358278274536
28,171.37311100959778
29,171.8358278274536
30,171.38949036598206
31,171.81535363197327
32,171.35263681411743
33,171.8522071838379
34,172.69574403762817
35,172.2657859325409
36,171.8358278274536
37,172.24940657615662
38,172.28626012802124
39,172.33539819717407
40,171.8522071838379
41,172.78173565864563
42,171.4386284351349
43,171.38949036598206
44,171.88906073570251
45,171.4386284351349
46,171.40586972236633
47,171.92181944847107
48,171.88906073570251
49,171.86858654022217
