0,125.3266453742981
1,125.2734124660492
2,125.7525086402893
3,125.71974992752075
4,125.2734124660492
5,125.73612928390503
6,125.2734124660492
7,125.28979182243347
8,128.34863662719727
9,125.27750730514526
10,125.31026601791382
11,125.25703310966492
12,125.70746541023254
13,126.06371641159058
14,127.05876231193542
15,127.0628571510315
16,125.75660347938538
17,125.6869912147522
18,125.30617117881775
19,127.00962424278259
20,126.62880420684814
21,126.18246674537659
22,127.47234106063843
23,126.17018222808838
24,125.35940408706665
25,125.28979182243347
26,127.43958234786987
27,125.27750730514526
28,125.30617117881775
29,126.11285448074341
30,124.84345436096191
31,125.72384476661682
32,126.17018222808838
33,125.7402241230011
34,127.07923650741577
35,125.77298283576965
36,125.3266453742981
37,127.00962424278259
38,127.0628571510315
39,125.31026601791382
40,126.18656158447266
41,124.84345436096191
42,126.18246674537659
43,125.27750730514526
44,125.2734124660492
45,126.14970803260803
46,125.3266453742981
47,124.88030791282654
48,125.28979182243347
49,126.18656158447266
