0,2293.445670604706
1,2284.289610385895
2,2293.9452409744263
3,2287.9503965377808
4,2293.94114613533
5,2288.671088218689
6,2294.4243371486664
7,2285.66957116127
8,2294.289207458496
9,2287.901258468628
10,2294.272828102112
11,2284.432929754257
12,2294.047611951828
13,2286.558151245117
14,2294.1827416419983
15,2286.541771888733
16,2294.113129377365
17,2286.1650466918945
18,2294.2523539066315
19,2286.7465138435364
20,2293.977999687195
21,2285.8210802078247
22,2294.4775700569153
23,2287.246084213257
24,2294.2032158374786
25,2289.510530233383
26,2294.117224216461
27,2284.719568490982
28,2293.8387751579285
29,2286.734229326248
30,2293.5316622257233
31,2286.1650466918945
32,2293.80601644516
33,2286.423021554947
34,2294.4775700569153
35,2285.943925380707
36,2294.391578435898
37,2286.5049183368683
38,2294.3055868148804
39,2288.5687172412872
40,2293.634033203125
41,2284.240472316742
42,2293.859249353409
43,2286.6277635097504
44,2294.166362285614
45,2289.2197966575623
46,2294.219595193863
47,2284.895646572113
48,2293.875628709793
49,2288.7038469314575
