20,5,0
40,5,0
60,5,1
60,10,0
80,5,50
80,10,0
100,5,49
100,10,0
120,5,39
120,10,0
140,5,50
140,10,50
140,15,0
160,5,50
160,10,49
160,15,1
160,20,0
180,5,50
180,10,50
180,15,39
180,20,0
200,5,48
200,10,21
200,15,3
200,20,0
