10,9.411250591278076,0.06229777902356014
20,19.9733966588974,0.21092396542029856
30,29.237560629844666,0.029948366555492014
40,39.293994069099426,0.1967100181758345
50,49.67375600337982,0.24441173568448593
60,59.68293499946594,0.23654473096824227
70,69.41644942760468,0.3918448134491056
80,79.41956806182861,0.38700190632784254
90,89.43570828437805,0.4098799674605781
100,99.42310273647308,0.6360018084430555
110,108.99143135547638,0.4515805858295091
120,119.20346868038177,0.49853727452052365
130,129.5419546365738,0.5245641293533745
140,139.76414716243744,0.4290127491086728
150,149.74523556232452,0.5311262410407462
160,160.0001049041748,0.6308040816240458
170,170.48805248737335,0.8146799483512811
180,180.15007102489471,0.5602291162922792
190,190.80099320411682,0.6157522927130245
200,201.26600968837738,0.7077232604669896
