20,5,0
40,5,33
40,10,0
60,5,50
60,10,0
80,5,50
80,10,50
80,15,0
100,5,12
100,10,2
100,15,1
120,5,34
120,10,35
120,15,1
120,20,5
120,25,0
140,5,33
140,10,12
140,15,0
160,5,7
160,10,0
180,5,0
