0,93.43194365501404
1,92.26491451263428
2,94.3450927734375
3,92.64163970947266
4,93.10435652732849
5,93.44832301139832
6,93.50155591964722
7,93.96427273750305
8,94.32461857795715
9,93.96427273750305
10,93.94789338111877
11,93.5179352760315
12,93.03883910179138
13,93.89875531196594
14,2282.897365093231
15,2292.397391796112
16,2287.246084213257
17,2292.331874370575
18,2283.9128851890564
19,2292.2950208187103
20,2284.8055601119995
21,2292.331874370575
22,2284.289610385895
23,2292.381012439728
24,2284.3264639377594
25,2292.2458827495575
26,2285.665476322174
27,2292.2417879104614
28,2285.3419840335846
29,2292.5529956817627
30,2286.783367395401
31,2292.278641462326
32,2282.3855102062225
33,2291.983813047409
34,2286.3861680030823
35,2292.8437292575836
36,2283.536159992218
37,2292.4710988998413
38,2284.0521097183228
39,2292.3114001750946
40,2282.299518585205
41,2292.2622621059418
42,2284.772801399231
43,2292.1394169330597
44,2282.0251643657684
45,2291.865062713623
46,2285.6327176094055
47,2292.106658220291
48,2284.6212923526764
49,2292.209029197693
