0,121.58396244049072
1,122.43978381156921
2,122.00982570648193
3,122.03029990196228
4,122.04667925834656
5,121.58396244049072
6,122.52577543258667
7,121.63310050964355
8,122.49301671981812
9,122.9229748249054
10,123.31607937812805
11,124.19237494468689
12,122.8697419166565
13,122.50939607620239
14,123.70918393135071
15,124.15961623191833
16,124.19237494468689
17,122.88612127304077
18,123.29970002174377
19,122.90659546852112
20,123.72965812683105
21,121.97706699371338
22,123.26694130897522
23,124.19237494468689
24,121.99344635009766
25,123.29970002174377
26,123.72965812683105
27,122.88612127304077
28,123.71327877044678
29,121.600341796875
30,122.42340445518494
31,122.9229748249054
32,122.47663736343384
33,123.2833206653595
34,122.8697419166565
35,121.600341796875
36,122.43978381156921
37,122.04258441925049
38,123.26284646987915
39,122.42340445518494
40,123.29970002174377
41,123.33245873451233
42,122.45616316795349
43,123.31607937812805
44,122.9229748249054
45,123.72556328773499
46,122.42340445518494
47,122.83698320388794
48,125.06867051124573
49,125.0195324420929
